Year,Direction,Speed,Temperature,SeaLevelPressure
2.01401E+11,240,14,37,1009.8
2.01401E+11,260,16,39,1009.5
2.01401E+11,240,21,39,1009.5
2.01401E+11,240,17,39,1010.5
2.01401E+11,240,13,38,1011.2
2.01401E+11,250,8,37,1011.2
2.01401E+11,240,5,37,1011.5
2.01401E+11,200,2,35,1011.5
2.01401E+11,190,1,32,1011.5
2.01401E+11,190,2,32,1011.5
2.01401E+11,***,0,30,1011.2
2.01401E+11,***,0,31,1011.2
2.01401E+11,100,2,31,1010.2
2.01401E+11,***,0,29,1009.8
2.01401E+11,180,5,31,1009.8
2.01401E+11,230,21,29,1010.8
2.01401E+11,230,14,27,1010.2
2.01401E+11,230,20,26,1010.5
2.01401E+11,240,17,25,1010.2
2.01401E+11,240,16,24,1010.2
2.01401E+11,230,18,22,1010.5
2.01401E+11,240,22,22,1011.2
2.01401E+11,230,16,22,1011.9
2.01401E+11,230,17,22,1012.2
2.01401E+11,220,20,23,1011.9
2.01401E+11,230,17,23,1010.8
2.01401E+11,230,20,24,1011.2
2.01401E+11,220,18,25,1011.5
2.01401E+11,220,21,24,1012.2
2.01401E+11,230,17,24,1012.5
2.01401E+11,230,10,23,1012.9
2.01401E+11,230,13,22,1013.2
2.01401E+11,240,9,21,1013.2
2.01401E+11,230,8,20,1012.5
2.01401E+11,220,7,20,1012.9
2.01401E+11,210,10,20,1012.2
2.01401E+11,210,9,20,1011.5
2.01401E+11,250,7,22,1010.8
2.01401E+11,220,11,22,1010.5
2.01401E+11,220,9,21,1010.2
2.01401E+11,210,11,20,1009.1
2.01401E+11,180,10,19,1008.1
2.01401E+11,180,10,18,1007.5
2.01401E+11,160,8,18,1007.1
2.01401E+11,170,11,19,1006.1
2.01401E+11,180,11,20,1005.1
2.01401E+11,180,11,21,1004.1
2.01401E+11,220,15,24,1003
2.01401E+11,220,22,26,1001.4
2.01401E+11,220,21,27,1000
2.01401E+11,210,20,28,998.6
2.01401E+11,220,15,28,998.3
2.01401E+11,240,25,30,999
2.01401E+11,240,21,30,1000
2.01401E+11,240,23,30,1000.3
2.01401E+11,240,25,30,1001.4
2.01401E+11,230,21,30,1001.4
2.01401E+11,220,17,30,1001.4
2.01401E+11,230,18,30,1001.7
2.01401E+11,230,16,30,1001.7
2.01401E+11,230,15,30,1001.4
2.01401E+11,250,17,31,1000.3
2.01401E+11,240,17,31,1000
2.01401E+11,250,15,31,999.7
2.01401E+11,260,13,31,999.7
2.01401E+11,250,9,30,1000
2.01401E+11,240,6,30,1000.7
2.01401E+11,250,7,30,1001
2.01401E+11,360,17,28,1002
2.01401E+11,340,18,26,1003.7
2.01401E+11,320,20,25,1004.7
2.01401E+11,320,17,24,1005.1
2.01401E+11,300,18,23,1006.1
2.01401E+11,290,22,21,1007.1
2.01401E+11,280,20,20,1008.5
2.01401E+11,260,21,18,1009.5
2.01401E+11,270,18,19,1011.2
2.01401E+11,280,18,17,1012.9
2.01401E+11,290,22,18,1013.9
2.01401E+11,310,22,17,1014.6
2.01401E+11,310,21,16,1015.6
2.01401E+11,290,22,15,1015.9
2.01401E+11,310,22,14,1017.6
2.01401E+11,310,18,13,1017.9
2.01401E+11,320,16,12,1017.9
2.01401E+11,330,11,12,1017.9
2.01401E+11,340,11,11,1018.6
2.01401E+11,10,15,10,1019
2.01401E+11,10,13,10,1019
2.01401E+11,360,17,9,1019
2.01401E+11,360,16,9,1019
2.01401E+11,340,15,8,1019
2.01401E+11,350,15,8,1020
2.01401E+11,360,14,8,1020.7
2.01401E+11,360,15,8,1021
2.01401E+11,350,18,6,1021.7
2.01401E+11,340,15,6,1021
2.01401E+11,340,15,5,1021
2.01401E+11,340,11,5,1020.7
2.01401E+11,360,11,5,1020.7
2.01401E+11,20,9,5,1020.7
2.01401E+11,10,8,6,1020.7
2.01401E+11,340,7,6,1021
2.01401E+11,350,15,6,1021.3
2.01401E+11,360,10,6,1021.3
2.01401E+11,20,6,5,1021.7
2.01401E+11,10,11,6,1021.3
2.01401E+11,30,7,6,1021.7
2.01401E+11,30,14,5,1021
2.01401E+11,360,16,5,1020.3
2.01401E+11,10,16,4,1020
2.01401E+11,10,16,4,1020
2.01401E+11,10,14,3,1019.6
2.01401E+11,360,13,4,1020
2.01401E+11,350,16,4,1019.6
2.01401E+11,340,13,4,1020.3
2.01401E+11,360,13,3,1020
2.01401E+11,360,14,4,1020
2.01401E+11,10,13,4,1020
2.01401E+11,350,8,4,1020
2.01401E+11,320,10,5,1019.3
2.01401E+11,300,9,6,1018.3
2.01401E+11,270,7,6,1017.9
2.01401E+11,290,11,7,1017.9
2.01401E+11,260,8,8,1017.9
2.01401E+11,230,6,8,1018.6
2.01401E+11,230,6,7,1019
2.01401E+11,200,7,7,1018.6
2.01401E+11,200,7,8,1018.6
2.01401E+11,220,10,8,1019
2.01401E+11,210,9,8,1018.6
2.01401E+11,220,9,8,1018.6
2.01401E+11,210,8,7,1018.6
2.01401E+11,210,7,7,1017.9
2.01401E+11,190,7,7,1018.3
2.01401E+11,210,7,7,1019
2.01401E+11,210,7,8,1018.6
2.01401E+11,210,7,8,1019
2.01401E+11,210,7,8,1019.3
2.01401E+11,220,7,8,1020
2.01401E+11,240,7,9,1020.3
2.01401E+11,240,9,9,1020.7
2.01401E+11,250,8,10,1021.3
2.01401E+11,300,11,11,1022
2.01401E+11,350,8,11,1022
2.01401E+11,310,9,11,1022
2.01401E+11,300,14,11,1022.7
2.01401E+11,270,14,11,1023.4
2.01401E+11,250,15,10,1024.4
2.01401E+11,240,14,10,1025.1
2.01401E+11,230,10,10,1025.7
2.01401E+11,240,11,9,1026.8
2.01401E+11,240,11,9,1027.1
2.01401E+11,250,14,10,1027.4
2.01401E+11,250,11,8,1027.8
2.01401E+11,260,15,8,1027.8
2.01401E+11,240,10,8,1028.1
2.01401E+11,230,11,7,1028.1
2.01401E+11,220,10,6,1028.4
2.01401E+11,220,13,5,1028.8
2.01401E+11,210,13,5,1028.8
2.01401E+11,210,13,4,1028.4
2.01401E+11,210,15,6,1028.1
2.01401E+11,210,13,6,1028.1
2.01401E+11,210,14,6,1027.8
2.01401E+11,190,13,6,1027.4
2.01401E+11,180,13,8,1026.8
2.01401E+11,180,11,12,1025.4
2.01401E+11,200,16,14,1023.4
2.01401E+11,220,20,16,1021
2.01401E+11,210,20,16,1019.3
2.01401E+11,200,17,17,1017.6
2.01401E+11,190,15,18,1016.9
2.01401E+11,170,11,18,1014.9
2.01401E+11,180,17,18,1013.9
2.01401E+11,180,17,18,1011.9
2.01401E+11,180,22,17,1011.2
2.01401E+11,190,13,17,1010.2
2.01401E+11,170,15,18,1009.1
2.01401E+11,170,14,18,1007.5
2.01401E+11,180,13,19,1006.8
2.01401E+11,170,13,19,1005.1
2.01401E+11,170,15,19,1003.7
2.01401E+11,180,20,19,1003
2.01401E+11,170,17,21,1000.7
2.01401E+11,180,14,20,999.7
2.01401E+11,170,18,20,998.6
2.01401E+11,170,20,21,997.6
2.01401E+11,170,18,22,996.6
2.01401E+11,180,22,22,995.9
2.01401E+11,180,16,23,995.3
2.01401E+11,180,17,24,994.2
2.01401E+11,170,18,25,993.2
2.01401E+11,190,15,26,991.9
2.01401E+11,190,18,26,991.2
2.01401E+11,210,14,27,990.9
2.01401E+11,220,14,27,990.9
2.01401E+11,300,28,24,992.2
2.01401E+11,300,28,23,993.9
2.01401E+11,310,31,20,995.9
2.01401E+11,270,24,19,997.6
2.01401E+11,270,22,16,999.7
2.01401E+11,270,20,14,1001.4
2.01401E+11,250,22,14,1002
2.01401E+11,250,16,14,1002.7
2.01401E+11,240,13,12,1003.7
2.01401E+11,230,10,11,1004.4
2.01401E+11,220,10,10,1005.4
2.01401E+11,220,13,10,1005.8
2.01401E+11,220,15,10,1006.1
2.01401E+11,220,15,9,1006.4
2.01401E+11,220,17,8,1007.1
2.01401E+11,220,16,8,1008.5
2.01401E+11,220,16,9,1009.1
2.01401E+11,220,15,10,1009.1
2.01401E+11,220,14,11,1008.8
2.01401E+11,210,10,12,1007.8
2.01401E+11,180,9,14,1006.4
2.01401E+11,180,15,15,1005.4
2.01401E+11,170,16,15,1004.7
2.01401E+11,140,14,16,1004.1
2.01401E+11,130,9,17,1003
2.01401E+11,110,8,18,1002
2.01401E+11,140,7,19,1002
2.01401E+11,160,9,19,1001.7
2.01401E+11,160,10,22,1001.4
2.01401E+11,160,14,24,1000.7
2.01401E+11,160,11,26,999.7
2.01401E+11,160,7,28,998.3
2.01401E+11,160,8,29,997.3
2.01401E+11,180,6,31,995.9
2.01401E+11,150,7,32,994.2
2.01401E+11,120,8,31,991.9
2.01401E+11,290,14,29,993.9
2.01401E+11,280,15,26,996.6
2.01401E+11,270,23,22,1001
2.01401E+11,250,20,20,1004.1
2.01401E+11,250,22,17,1006.1
2.01401E+11,250,23,17,1008.5
2.01401E+11,220,24,17,1010.2
2.01401E+11,250,22,18,1011.2
2.01401E+11,260,23,18,1011.5
2.01401E+11,230,25,18,1012.5
2.01401E+11,250,22,18,1012.9
2.01401E+11,230,21,15,1014.6
2.01401E+11,240,20,15,1015.2
2.01401E+11,220,14,13,1016.6
2.01401E+11,230,17,12,1017.6
2.01401E+11,230,16,10,1018.6
2.01401E+11,230,15,9,1019
2.01401E+11,220,14,8,1019.6
2.01401E+11,220,13,8,1020.3
2.01401E+11,210,15,7,1020.7
2.01401E+11,210,16,6,1021.7
2.01401E+11,220,16,5,1022
2.01401E+11,220,16,4,1022.7
2.01401E+11,220,22,4,1023.7
2.01401E+11,210,18,3,1024
2.01401E+11,210,15,3,1024.7
2.01401E+11,210,17,3,1025.7
2.01401E+11,210,17,3,1026.1
2.01401E+11,220,18,4,1027.1
2.01401E+11,210,16,5,1027.4
2.01401E+11,210,16,6,1027.8
2.01401E+11,210,18,8,1027.8
2.01401E+11,210,17,8,1026.8
2.01401E+11,210,20,9,1025.7
2.01401E+11,210,18,10,1025.4
2.01401E+11,220,13,10,1025.4
2.01401E+11,220,17,10,1025.1
2.01401E+11,210,14,9,1024.7
2.01401E+11,210,8,8,1024.4
2.01401E+11,190,10,8,1024.4
2.01401E+11,200,15,9,1024
2.01401E+11,200,11,8,1023.4
2.01401E+11,200,11,7,1022.7
2.01401E+11,200,15,7,1022.7
2.01401E+11,200,14,6,1022.4
2.01401E+11,220,10,5,1021.7
2.01401E+11,220,13,6,1021.7
2.01401E+11,210,18,5,1021
2.01401E+11,210,14,4,1020
2.01401E+11,210,13,3,1019.6
2.01401E+11,210,13,3,1019.3
2.01401E+11,210,15,4,1019.3
2.01401E+11,210,16,5,1019.6
2.01401E+11,210,18,7,1019
2.01401E+11,220,18,9,1019.3
2.01401E+11,210,22,10,1019.3
2.01401E+11,220,25,13,1017.9
2.01401E+11,230,24,13,1017.9
2.01401E+11,230,29,14,1018.6
2.01401E+11,240,16,14,1019.3
2.01401E+11,220,13,13,1020.7
2.01401E+11,220,11,13,1021.3
2.01401E+11,220,14,14,1022.4
2.01401E+11,230,17,15,1022.4
2.01401E+11,220,18,16,1022.7
2.01401E+11,230,15,17,1023.7
2.01401E+11,220,14,17,1024
2.01401E+11,220,13,17,1024.7
2.01401E+11,230,15,16,1025.1
2.01401E+11,210,11,15,1025.4
2.01401E+11,190,10,13,1025.4
2.01401E+11,180,8,13,1025.1
2.01401E+11,180,9,13,1025.1
2.01401E+11,180,11,13,1025.4
2.01401E+11,170,13,13,1025.4
2.01401E+11,180,11,14,1026.1
2.01401E+11,170,11,16,1026.8
2.01401E+11,160,15,19,1026.4
2.01401E+11,160,17,21,1026.1
2.01401E+11,160,20,22,1025.1
2.01401E+11,160,13,24,1023.4
2.01401E+11,170,14,26,1021.7
2.01401E+11,190,9,30,1020.3
2.01401E+11,150,9,31,1019
2.01401E+11,120,9,31,1018.6
2.01401E+11,130,11,30,1016.6
2.01401E+11,150,10,30,1015.6
2.01401E+11,140,13,30,1013.9
2.01401E+11,160,14,32,1012.2
2.01401E+11,180,22,32,1011.9
2.01401E+11,190,14,31,1013.2
2.01401E+11,180,14,31,1013.2
2.01401E+11,170,15,31,1012.9
2.01401E+11,200,11,30,1012.9
2.01401E+11,180,7,30,1013.5
2.01401E+11,180,7,31,1013.5
2.01401E+11,220,11,34,1013.5
2.01401E+11,240,16,34,1014.2
2.01401E+11,220,14,34,1014.6
2.01401E+11,220,18,34,1015.2
2.01401E+11,220,14,34,1016.9
2.01401E+11,230,8,34,1017.6
2.01401E+11,220,10,34,1018.3
2.01401E+11,230,14,35,1018.3
2.01401E+11,240,9,35,1017.9
2.01401E+11,240,9,36,1017.9
2.01401E+11,260,9,36,1017.9
2.01401E+11,220,7,35,1019.6
2.01401E+11,300,5,35,1020.3
2.01401E+11,300,3,33,1020.7
2.01402E+11,290,1,33,1021.3
2.01402E+11,200,5,33,1021.3
2.01402E+11,230,5,33,1022
2.01402E+11,230,6,33,1022
2.01402E+11,230,3,32,1022.7
2.01402E+11,230,3,33,1022.7
2.01402E+11,200,3,32,1022.7
2.01402E+11,200,3,32,1023
2.01402E+11,200,2,32,1023
2.01402E+11,200,2,31,1023.4
2.01402E+11,170,2,30,1023.7
2.01402E+11,***,0,29,1023.7
2.01402E+11,170,1,29,1023.4
2.01402E+11,170,7,30,1023.4
2.01402E+11,130,6,30,1022.7
2.01402E+11,120,6,32,1022.4
2.01402E+11,130,5,34,1021.3
2.01402E+11,100,7,33,1019.6
2.01402E+11,60,1,35,1018.3
2.01402E+11,150,6,36,1017.3
2.01402E+11,120,9,33,1016.3
2.01402E+11,110,8,33,1014.9
2.01402E+11,130,11,35,1012.5
2.01402E+11,140,9,36,1012.2
2.01402E+11,140,7,35,1011.5
2.01402E+11,140,3,36,1011.9
2.01402E+11,200,8,40,1011.5
2.01402E+11,170,11,40,1010.8
2.01402E+11,190,7,41,1011.2
2.01402E+11,220,2,40,1010.8
2.01402E+11,240,5,38,1011.5
2.01402E+11,260,8,39,1011.5
2.01402E+11,250,8,36,1012.9
2.01402E+11,240,9,35,1012.9
2.01402E+11,250,8,35,1013.9
2.01402E+11,240,9,34,1014.6
2.01402E+11,270,10,34,1014.9
2.01402E+11,280,10,33,1016.3
2.01402E+11,280,14,31,1016.6
2.01402E+11,280,14,31,1017.6
2.01402E+11,270,13,30,1017.9
2.01402E+11,290,15,30,1017.9
2.01402E+11,290,9,30,1017.3
2.01402E+11,270,8,30,1018.3
2.01402E+11,280,15,30,1018.6
2.01402E+11,290,16,30,1019
2.01402E+11,280,9,29,1020.3
2.01402E+11,230,6,30,1021.7
2.01402E+11,240,6,29,1022
2.01402E+11,230,7,29,1022.4
2.01402E+11,260,10,30,1022.7
2.01402E+11,280,11,30,1023
2.01402E+11,320,13,28,1024
2.01402E+11,320,13,27,1023.7
2.01402E+11,340,13,26,1024.4
2.01402E+11,340,10,26,1024.4
2.01402E+11,340,10,25,1024.7
2.01402E+11,350,13,24,1025.1
2.01402E+11,360,10,24,1025.1
2.01402E+11,10,11,23,1024.4
2.01402E+11,350,9,23,1024.7
2.01402E+11,350,10,23,1025.4
2.01402E+11,320,9,23,1025.7
2.01402E+11,340,10,24,1026.4
2.01402E+11,300,13,24,1026.8
2.01402E+11,320,8,23,1026.4
2.01402E+11,290,13,24,1026.1
2.01402E+11,290,14,24,1026.1
2.01402E+11,290,14,23,1026.1
2.01402E+11,290,11,23,1026.4
2.01402E+11,290,15,24,1027.1
2.01402E+11,270,9,23,1027.8
2.01402E+11,250,7,22,1028.4
2.01402E+11,230,6,21,1028.8
2.01402E+11,220,7,21,1028.8
2.01402E+11,230,7,22,1028.8
2.01402E+11,200,7,23,1028.8
2.01402E+11,210,8,23,1029.8
2.01402E+11,210,9,22,1029.8
2.01402E+11,220,8,22,1029.8
2.01402E+11,210,9,21,1030.5
2.01402E+11,210,8,19,1030.8
2.01402E+11,210,10,18,1031.2
2.01402E+11,210,9,18,1031.5
2.01402E+11,220,7,18,1031.5
2.01402E+11,220,10,19,1032.8
2.01402E+11,230,9,20,1033.2
2.01402E+11,230,7,22,1033.2
2.01402E+11,250,3,23,1033.2
2.01402E+11,340,2,25,1032.8
2.01402E+11,350,7,24,1031.5
2.01402E+11,50,6,24,1029.8
2.01402E+11,10,5,25,1029.8
2.01402E+11,360,6,25,1030.1
2.01402E+11,30,3,25,1029.8
2.01402E+11,60,5,25,1030.1
2.01402E+11,60,6,25,1029.8
2.01402E+11,90,7,25,1029.8
2.01402E+11,100,8,25,1029.1
2.01402E+11,100,10,25,1028.4
2.01402E+11,80,14,26,1026.1
2.01402E+11,110,8,26,1026.4
2.01402E+11,100,11,26,1024.4
2.01402E+11,90,11,26,1023.7
2.01402E+11,100,15,24,1022.4
2.01402E+11,100,11,24,1022
2.01402E+11,100,13,23,1020.7
2.01402E+11,80,14,24,1018.3
2.01402E+11,40,25,26,1016.9
2.01402E+11,40,28,26,1015.6
2.01402E+11,50,26,27,1013.5
2.01402E+11,60,30,26,1011.2
2.01402E+11,20,32,26,1010.8
2.01402E+11,330,20,20,1021.3
2.01402E+11,330,18,20,1022.4
2.01402E+11,320,18,19,1023.4
2.01402E+11,340,16,19,1024
2.01402E+11,340,13,18,1024.7
2.01402E+11,340,13,18,1025.1
2.01402E+11,320,9,17,1025.4
2.01402E+11,300,5,17,1026.1
2.01402E+11,240,6,15,1026.8
2.01402E+11,220,6,13,1027.1
2.01402E+11,210,6,11,1027.1
2.01402E+11,210,8,11,1027.8
2.01402E+11,220,10,13,1028.1
2.01402E+11,230,11,15,1028.1
2.01402E+11,220,10,16,1027.8
2.01402E+11,220,11,18,1027.4
2.01402E+11,210,14,19,1027.1
2.01402E+11,220,14,20,1026.1
2.01402E+11,220,15,20,1025.7
2.01402E+11,220,14,20,1025.1
2.01402E+11,210,16,20,1025.1
2.01402E+11,230,13,19,1025.1
2.01402E+11,230,15,19,1024.7
2.01402E+11,210,9,17,1024.4
2.01402E+11,200,9,17,1024
2.01402E+11,190,8,17,1024
2.01402E+11,170,7,18,1023.4
2.01402E+11,200,5,18,1023.4
2.01402E+11,230,16,19,1023.4
2.01402E+11,220,18,17,1023.4
2.01402E+11,220,14,15,1023.7
2.01402E+11,220,14,14,1024.4
2.01402E+11,210,18,13,1024.7
2.01402E+11,210,15,12,1025.1
2.01402E+11,210,14,12,1025.7
2.01402E+11,220,17,12,1026.1
2.01402E+11,210,16,11,1026.4
2.01402E+11,210,15,12,1026.8
2.01402E+11,210,17,11,1026.4
2.01402E+11,210,14,12,1026.1
2.01402E+11,240,16,15,1024.7
2.01402E+11,230,16,15,1024.4
2.01402E+11,210,20,17,1024.4
2.01402E+11,210,20,17,1024.7
2.01402E+11,220,18,16,1024.7
2.01402E+11,210,22,14,1025.7
2.01402E+11,220,20,13,1025.7
2.01402E+11,220,15,13,1026.1
2.01402E+11,230,15,12,1026.1
2.01402E+11,220,14,12,1026.1
2.01402E+11,230,13,12,1026.1
2.01402E+11,230,11,12,1026.1
2.01402E+11,230,10,11,1026.4
2.01402E+11,230,10,11,1026.8
2.01402E+11,220,9,10,1027.1
2.01402E+11,210,8,10,1027.4
2.01402E+11,180,8,9,1027.4
2.01402E+11,190,11,9,1027.4
2.01402E+11,200,15,8,1027.4
2.01402E+11,200,14,8,1027.8
2.01402E+11,200,13,8,1028.1
2.01402E+11,200,11,11,1027.8
2.01402E+11,210,13,13,1027.4
2.01402E+11,210,11,14,1026.4
2.01402E+11,210,10,15,1025.4
2.01402E+11,220,11,16,1025.1
2.01402E+11,220,9,18,1024.7
2.01402E+11,230,10,19,1024.4
2.01402E+11,210,10,19,1024.4
2.01402E+11,220,9,18,1024.4
2.01402E+11,230,10,18,1024.4
2.01402E+11,240,8,17,1024
2.01402E+11,220,9,16,1024
2.01402E+11,220,9,16,1023.7
2.01402E+11,220,11,16,1024
2.01402E+11,210,9,16,1023.4
2.01402E+11,210,10,16,1023.4
2.01402E+11,220,10,16,1023
2.01402E+11,210,10,15,1022.7
2.01402E+11,190,9,15,1022.4
2.01402E+11,190,13,14,1022.4
2.01402E+11,200,11,14,1022
2.01402E+11,190,10,13,1021.7
2.01402E+11,190,10,13,1022
2.01402E+11,200,10,14,1022
2.01402E+11,180,10,15,1021.3
2.01402E+11,180,7,17,1020
2.01402E+11,170,5,18,1019.3
2.01402E+11,110,5,17,1017.3
2.01402E+11,100,5,18,1016.3
2.01402E+11,90,8,18,1015.6
2.01402E+11,90,3,19,1015.6
2.01402E+11,***,0,19,1015.6
2.01402E+11,260,2,19,1015.9
2.01402E+11,290,7,19,1016.3
2.01402E+11,260,6,19,1016.6
2.01402E+11,260,11,18,1016.9
2.01402E+11,320,18,22,1018.3
2.01402E+11,240,9,19,1018.6
2.01402E+11,250,11,18,1019
2.01402E+11,240,14,17,1019.3
2.01402E+11,240,10,17,1019.6
2.01402E+11,230,9,17,1020
2.01402E+11,240,11,16,1020
2.01402E+11,230,11,15,1020.7
2.01402E+11,230,13,15,1021
2.01402E+11,230,11,14,1021.3
2.01402E+11,230,9,15,1022.4
2.01402E+11,210,10,16,1023
2.01402E+11,230,11,18,1023.4
2.01402E+11,220,11,20,1023.4
2.01402E+11,220,6,20,1023
2.01402E+11,240,13,21,1022.7
2.01402E+11,250,22,20,1022.4
2.01402E+11,260,17,20,1022.7
2.01402E+11,250,16,20,1023.4
2.01402E+11,250,15,20,1023.7
2.01402E+11,260,14,19,1024.7
2.01402E+11,220,13,18,1025.4
2.01402E+11,220,11,17,1025.4
2.01402E+11,230,15,17,1025.7
2.01402E+11,230,16,16,1026.1
2.01402E+11,230,14,15,1026.8
2.01402E+11,230,14,15,1027.4
2.01402E+11,230,13,15,1027.1
2.01402E+11,230,10,15,1027.1
2.01402E+11,220,9,14,1027.4
2.01402E+11,220,10,13,1027.8
2.01402E+11,230,22,13,1028.1
2.01402E+11,220,9,13,1028.8
2.01402E+11,230,8,13,1029.1
2.01402E+11,230,9,13,1029.8
2.01402E+11,220,8,13,1030.5
2.01402E+11,230,9,14,1030.8
2.01402E+11,250,10,15,1031.2
2.01402E+11,260,13,16,1031.2
2.01402E+11,270,16,16,1031.2
2.01402E+11,270,18,16,1030.8
2.01402E+11,270,15,17,1031.2
2.01402E+11,250,10,17,1031.8
2.01402E+11,240,13,16,1032.2
2.01402E+11,240,10,15,1032.8
2.01402E+11,220,8,15,1033.5
2.01402E+11,230,10,15,1033.5
2.01402E+11,230,9,15,1033.5
2.01402E+11,220,10,14,1033.9
2.01402E+11,210,9,14,1034.2
2.01402E+11,210,7,13,1034.2
2.01402E+11,190,8,12,1033.9
2.01402E+11,190,9,11,1033.9
2.01402E+11,180,10,9,1033.2
2.01402E+11,200,13,7,1033.9
2.01402E+11,190,11,6,1034.2
2.01402E+11,190,10,5,1033.5
2.01402E+11,190,11,3,1033.5
2.01402E+11,180,13,5,1033.5
2.01402E+11,190,9,7,1033.5
2.01402E+11,150,6,13,1032.5
2.01402E+11,120,14,16,1032.2
2.01402E+11,120,11,18,1031.2
2.01402E+11,110,11,20,1029.5
2.01402E+11,110,13,21,1028.1
2.01402E+11,110,13,23,1026.4
2.01402E+11,120,13,25,1025.4
2.01402E+11,120,11,26,1024.4
2.01402E+11,130,9,25,1023.7
2.01402E+11,140,9,24,1023.4
2.01402E+11,150,9,23,1023.4
2.01402E+11,140,10,22,1023.4
2.01402E+11,150,5,22,1023.7
2.01402E+11,130,6,20,1023
2.01402E+11,150,7,20,1023
2.01402E+11,140,5,18,1022.7
2.01402E+11,140,5,19,1021.7
2.01402E+11,140,5,18,1021.7
2.01402E+11,140,6,18,1021.3
2.01402E+11,140,6,18,1021
2.01402E+11,140,3,17,1020.7
2.01402E+11,140,6,18,1019.3
2.01402E+11,150,3,17,1018.6
2.01402E+11,130,6,19,1017.9
2.01402E+11,120,7,21,1017.3
2.01402E+11,80,5,22,1016.3
2.01402E+11,60,11,23,1015.6
2.01402E+11,70,14,24,1013.5
2.01402E+11,60,16,27,1011.5
2.01402E+11,40,20,26,1010.5
2.01402E+11,40,17,26,1008.5
2.01402E+11,40,21,26,1007.1
2.01402E+11,20,20,25,1006.8
2.01402E+11,20,21,25,1005.8
2.01402E+11,10,17,24,1004.7
2.01402E+11,20,16,24,1004.1
2.01402E+11,350,16,25,1002.4
2.01402E+11,360,15,25,1001.7
2.01402E+11,350,11,25,1000.3
2.01402E+11,350,14,25,999.3
2.01402E+11,340,15,25,998.6
2.01402E+11,310,13,26,998
2.01402E+11,310,9,26,997.6
2.01402E+11,250,8,26,998
2.01402E+11,240,8,25,997.3
2.01402E+11,240,8,25,997.3
2.01402E+11,240,11,25,997.6
2.01402E+11,250,10,26,998
2.01402E+11,250,11,28,998.3
2.01402E+11,260,10,29,998.6
2.01402E+11,250,11,29,999.3
2.01402E+11,260,17,31,999.3
2.01402E+11,230,20,32,1000.7
2.01402E+11,240,16,31,1001
2.01402E+11,230,16,29,1002.7
2.01402E+11,230,15,28,1003.7
2.01402E+11,240,9,28,1004.7
2.01402E+11,240,11,28,1005.8
2.01402E+11,230,8,28,1006.1
2.01402E+11,210,6,28,1006.8
2.01402E+11,200,9,28,1007.1
2.01402E+11,200,10,29,1007.5
2.01402E+11,200,10,28,1007.8
2.01402E+11,200,10,28,1008.1
2.01402E+11,210,8,28,1008.1
2.01402E+11,200,9,27,1008.5
2.01402E+11,210,7,27,1008.1
2.01402E+11,230,8,26,1008.5
2.01402E+11,250,8,26,1009.1
2.01402E+11,240,9,26,1009.8
2.01402E+11,260,10,27,1010.8
2.01402E+11,270,11,27,1011.2
2.01402E+11,290,10,27,1011.9
2.01402E+11,280,11,27,1011.9
2.01402E+11,280,11,26,1011.5
2.01402E+11,280,16,27,1011.5
2.01402E+11,270,16,26,1011.5
2.01402E+11,270,11,26,1012.2
2.01402E+11,260,16,26,1012.9
2.01402E+11,260,16,25,1013.5
2.01402E+11,260,14,24,1014.2
2.01402E+11,240,10,23,1014.6
2.01402E+11,230,15,20,1015.2
2.01402E+11,240,15,19,1015.6
2.01402E+11,230,11,19,1015.9
2.01402E+11,270,22,20,1015.2
2.01402E+11,270,15,18,1015.9
2.01402E+11,260,11,17,1015.9
2.01402E+11,250,11,16,1016.6
2.01402E+11,240,11,16,1015.9
2.01402E+11,220,10,14,1016.3
2.01402E+11,220,11,13,1016.6
2.01402E+11,220,11,13,1016.9
2.01402E+11,230,11,12,1017.6
2.01402E+11,230,10,13,1017.9
2.01402E+11,240,10,14,1017.9
2.01402E+11,230,11,15,1018.3
2.01402E+11,240,11,16,1018.3
2.01402E+11,260,11,18,1017.6
2.01402E+11,270,10,18,1017.3
2.01402E+11,270,13,19,1017.3
2.01402E+11,260,14,19,1017.9
2.01402E+11,270,14,19,1018.6
2.01402E+11,260,14,18,1019.6
2.01402E+11,250,13,18,1020.7
2.01402E+11,240,11,18,1022
2.01402E+11,240,11,18,1022.7
2.01402E+11,290,18,21,1023.7
2.01402E+11,300,21,20,1024.4
2.01402E+11,320,20,20,1025.7
2.01402E+11,320,16,19,1026.4
2.01402E+11,310,8,18,1027.8
2.01402E+11,190,7,11,1028.1
2.01402E+11,200,6,9,1028.8
2.01402E+11,200,6,8,1029.5
2.01402E+11,210,7,7,1030.1
2.01402E+11,200,7,7,1030.5
2.01402E+11,190,8,7,1031.5
2.01402E+11,210,7,12,1032.2
2.01402E+11,210,6,15,1032.5
2.01402E+11,280,3,17,1032.5
2.01402E+11,30,6,18,1032.2
2.01402E+11,20,5,18,1031.5
2.01402E+11,30,9,19,1029.8
2.01402E+11,50,13,20,1028.4
2.01402E+11,90,8,22,1028.4
2.01402E+11,110,14,21,1027.1
2.01402E+11,100,15,21,1025.7
2.01402E+11,100,16,20,1024
2.01402E+11,110,17,20,1022.7
2.01402E+11,110,16,21,1021
2.01402E+11,100,21,22,1019
2.01402E+11,110,18,24,1016.3
